id,latitude,longitude,name,host_id,host_name,neighbourhood,room_type,price,minimum_nights,number_of_reviews,last_review,calculated_host_listings_count,availability_365,reviews_per_month
801544,52.35205,4.90267,Charlie + Coco's Apartment,1657181,Charlie,"Amsterdam, North Holland, Netherlands",Entire home/apt,175.0,3,103,2024-11-02,1,8,0.74
802052,52.36476,4.90925,Sleeping in a unique ship in the center of A'dam!,4221960,Peter,"Amsterdam, North Holland, Netherlands",Private room,155.0,1,1352,2024-12-07,1,179,9.23
805330,52.34725,4.89341,Sunny & Bright 3 bed apt with Roof terrace,4239235,Felice,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,200.0,6,18,2023-08-25,1,0,0.13
816940,52.35323,4.85421,Old South Lovely Garden Apartment,4290554,Joyce,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,200.0,14,82,2024-07-11,1,0,0.58
817716,52.37216,4.87172,Modern apt with canal and park view,4294992,Simon,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,200.0,3,42,2023-11-30,1,0,0.29
818881,52.36123,4.89619,Simple central canal appt.With garden.,4297337,Liesbeth,"Amsterdam, North Holland, Netherlands",Entire home/apt,139.0,6,38,2024-11-10,1,85,0.28
829306,52.36957,4.86267,Very charming home and lush garden!,4346522,Martijn,"Amsterdam, North Holland, Netherlands",Entire home/apt,200.0,5,25,2024-08-31,1,0,0.19
834233,52.37127,4.90312,Studio Mondriaan Amsterdam,4364462,Margot,"Amsterdam, Noord-Holland, Netherlands",Private room,137.0,3,393,2024-11-21,1,175,2.71
835627,52.36899,4.91607,Occasional availability Centre Apt,3054367,Dorine,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,489.0,5,23,2024-08-17,1,88,0.16
839610,52.35309,4.87353,Amsterdam OLD SOUTH 2,3601944,Jacob,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,300.0,7,26,2024-07-01,1,15,0.22
840346,52.35332,4.88739,Very cosy apt at top location,551716,Kim,"Amsterdam, North Holland, Netherlands",Entire home/apt,200.0,1,23,2024-08-27,1,0,0.16
847093,52.3607,4.85991,Lovely apartment @Vondelpark for families,4663170,Brenda,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,200.0,3,57,2024-08-10,2,0,0.4
851044,52.34025,4.8466,HOUSEBOAT NOVA 80m2 + FREE BIKES,4443833,Nova Team,"Amsterdam, North Holland, Netherlands",Entire home/apt,151.0,1,1061,2024-11-23,2,184,7.31
853645,52.35327,4.88703,Perfect location bright cosy appt!,4398387,Joyce,"Amsterdam, North Holland, Netherlands",Entire home/apt,200.0,30,70,2018-04-07,1,0,0.48
862411,52.38139,4.88541,Fancy apartment heart of Amsterdam,4520552,Simone,"Amsterdam, North Holland, Netherlands",Entire home/apt,250.0,14,83,2023-07-27,1,364,0.58
865328,52.35584,4.87401,Sunny apartment Amsterdam Zuid behind Museumsquare,4543444,Trinette,"Amsterdam, North Holland, Netherlands",Private room,156.0,4,254,2024-12-04,1,186,2.37
867418,52.36176,4.93679,Nice flat in the booming east,4560570,Eero,"Amsterdam, North Holland, Netherlands",Entire home/apt,100.0,4,72,2024-05-11,1,16,0.53
868418,52.411903381347656,4.908010005950928,Tranquil wooden house with free parking,4574185,Scott,"Amsterdam, Noord-Holland, Netherlands",Private room,90.0,2,13,2024-11-09,2,70,0.09
874057,52.37206,4.86664,Bright apt in center with canal view and king bed!,4592706,Joris,"Amsterdam, North Holland, Netherlands",Entire home/apt,200.0,4,35,2019-08-09,1,0,0.25
874076,52.361362,4.890488,The Weavery Boutique Bed&Breakfast2,4614541,Driss And Bettina,"Amsterdam, NH, Netherlands",Private room,199.0,2,79,2024-10-21,2,221,0.78
874688,52.36346,4.90809,5 BR apartment / Quiet / Garden,4585922,Alan,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,459.0,4,33,2024-08-29,1,148,0.24
877702,52.36136245727539,4.890488147735596,The Weavery Boutique Bed&Breakfast1,4614541,Driss And Bettina,"Amsterdam, Noord-Holland, Netherlands",Private room,167.0,2,76,2024-11-24,2,214,0.54
879986,52.34088,4.91057,Spacious room with private bathroom,3332206,Stef,"Amsterdam, North Holland, Netherlands",Private room,119.0,5,608,2024-11-03,1,305,4.22
884329,52.343079,4.788886,"Bed & Boat, apartment on houseboat. Free Parking.",4684314,Frans,"Amsterdam, North Holland, Netherlands",Private room,160.0,2,602,2024-11-25,1,227,4.18
890288,52.35637,4.85373,Lux 2-bed aprt + 2 bath + 2 terrace,4724613,Cindy,"Amsterdam, North Holland, Netherlands",Entire home/apt,445.0,2,57,2024-10-11,1,285,0.4
895684,52.37342,4.8693,Houseboat in central Amsterdam,4773348,Joep,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,375.0,2,43,2024-10-31,1,223,0.3
901789,52.36997595854369,4.856519718051397,Trendy apartment in Oud-West,4817958,Bastian,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,200.0,3,96,2024-11-03,1,0,0.68
906446,52.33229,4.87431,A cosy Bed and Breakfast in A'dam.,488009,Vivian,"Amsterdam, NH, Netherlands",Private room,99.0,2,421,2024-11-03,2,244,2.98
916096,52.379,4.87909,Big central Jordaan apt + rooftop!,4917532,Sarah Claire,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,200.0,5,84,2024-10-11,1,2,0.59
919131,52.35864,4.87632,Spacious family house in city centre,4937229,Guido,"Amsterdam, North Holland, Netherlands",Entire home/apt,200.0,5,71,2024-07-16,1,0,0.5
920560,52.35448,4.93366,The Guestroom in Amsterdam,4947559,Marit & Victor,"Amsterdam, North Holland, Netherlands",Entire home/apt,200.0,2,230,2024-11-21,1,1,2.04
922489,52.411903381347656,4.908010005950928,Tranquil wooden house with free parking,4574185,Scott,"Amsterdam, Noord-Holland, Netherlands",Private room,90.0,2,14,2024-11-22,2,96,0.1
931270,52.3395,4.84898,Houseboat: Our little paradise in Amsterdam,4281750,Karin,"Amsterdam, North Holland, Netherlands",Entire home/apt,149.0,2,473,2024-12-01,1,126,3.4
932227,52.3709,4.85301,Spacious & central appt + private roof terrace!,5022352,Lotte,"Amsterdam, North Holland, Netherlands",Entire home/apt,174.0,3,94,2024-05-12,1,96,0.66
933523,52.356197,4.991435,Ecoluxe accommodation 'The Green Tunnel',5033331,Dianne,"Amsterdam, North Holland, Netherlands",Private room,157.0,3,150,2024-11-24,1,47,1.16
934060,52.4016,4.89785,"LOTUS, Classic Dutch Saling Barge",5037506,Olaf,"Amsterdam, Netherlands",Private room,668.0,2,160,2024-11-17,1,129,1.13
937635,52.3624,4.86575,The A'dam experience! Spacious Loft,5062046,Leontine,"Amsterdam, North Holland, Netherlands",Entire home/apt,195.0,4,87,2024-08-09,1,12,0.61
946142,52.37991,4.87414,Cozy apartment near lively neighborhood Jordaan,5102632,Madelinde,"Amsterdam, North Holland, Netherlands",Entire home/apt,100.0,3,465,2024-11-19,1,124,3.27
947437,52.35595,4.79661,"Boutique room style ,room in quiet neighborhood",5134833,Andre,"Amsterdam, Noord-Holland, Netherlands",Private room,100.0,2,329,2024-11-17,2,125,2.4
951483,52.35149,4.92265,"Great house,Perfect place, S-Garden",5162447,Roland,"Amsterdam, North Holland, Netherlands",Entire home/apt,150.0,4,61,2024-08-05,1,5,0.43
954629,52.319366608363936,4.953924922464188,"Clean studio, 2e floor, no elevator, in suburb!",5183517,Simone,"Amsterdam-Zuidoost, North Holland, Netherlands",Private room,72.0,2,142,2024-12-01,2,138,1.17
954633,52.32019,4.95501,Private studio 25m2 near Ziggo & Arena,5183517,Simone,"Amsterdam-Zuidoost, North Holland, Netherlands",Private room,78.0,3,196,2024-11-23,2,146,1.52
957396,52.36084550323894,4.980601130578248,"Modern, spacious designer house",4794187,Diederik,"Amsterdam, Noord Holland, Netherlands",Entire home/apt,275.0,3,29,2024-08-18,1,248,0.22
963328,52.36561,4.88492,"All private, city center @ homestay Wendie",538659,Wendie,"Amsterdam, Noord-Holland, Netherlands",Private room,146.0,3,517,2024-10-22,1,29,3.66
964986,52.35461,4.90276,"Space, glass floors & roof terrace",2633774,Daniel,"Amsterdam, North Holland, Netherlands",Entire home/apt,200.0,5,36,2024-06-29,1,340,0.25
969862,52.34176,4.84782,Living in a houseboat on the water,5297940,Helga,"Amsterdam, Noord-Holland, Netherlands",Private room,105.0,2,258,2024-11-10,1,284,1.88
974240,52.34909,4.84727,Private Garden room,4073717,Astrid,"Amsterdam, NH, Netherlands",Private room,200.0,3,134,2024-10-21,2,0,1.68
978852,52.37225,4.86262,Lovely Room in nice apartment,3879155,Sjoukje,"Amsterdam, North Holland, Netherlands",Private room,200.0,3,265,2024-03-03,1,0,1.88
985155,52.37042,4.91535,Stay in Amsterdam with a view!,5247071,Linda,"Amsterdam, North Holland, Netherlands",Entire home/apt,350.0,3,39,2024-11-03,1,4,0.3
989222,52.35072,4.88741,Travel and sleep like a local 75m2,3205205,Chantal,"Amsterdam, North Holland, Netherlands",Entire home/apt,200.0,6,34,2023-06-07,2,0,0.24
995087,52.381615,4.877059,Waterfront B&B,4415881,Vera,"Amsterdam, Noord-Holland, Netherlands",Private room,91.0,3,468,2024-11-18,1,0,3.6
998754,52.36676,4.86058,Very large & new apartment!,5488484,Jasmine,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,200.0,1,110,2024-02-25,1,0,0.77
998822,52.3643,4.89533,Ultimate location at inner city Amsterdam,5489703,Edward,"Amsterdam, North Holland, Netherlands",Entire home/apt,200.0,2,93,2024-04-21,1,0,0.73
1005026,52.37367,4.87394,"Nice,new app. nearby Center/Jordaan",5527871,Kyra,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,250.0,3,49,2024-06-28,1,14,0.34
1005695,52.35781,4.91027,Beautiful apartment in centre,5530981,Freek,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,150.0,10,45,2017-11-05,1,300,0.32
1008006,52.38017,4.86897,Luxury BedonBoard on Beautiful Houseboat Amsterdam,3523553,Doet,"Amsterdam, Noord-Holland, Netherlands",Private room,121.0,3,176,2024-11-03,3,320,1.58
1008223,52.36424,4.83975,A'dam West - room with double bed,4443157,Arne,"Amsterdam, Noord-Holland, Netherlands",Private room,95.0,2,660,2024-06-13,1,0,4.63
1018639,52.36346,4.88788,Canal app. 80m² Museum+shop area,4473576,Hans,"Amsterdam, Noord-Holland, Netherlands",Private room,200.0,3,41,2019-11-24,2,0,0.29
1018703,52.35099,4.886627,Cosy studio on HOUSEBOAT with roof terrace!,125667,Michèle,"Amsterdam, North Holland, Netherlands",Private room,15.0,1,336,2024-11-06,2,96,2.59
1020477,52.37811,4.89196,central canal apartment,5617295,Marc,"Amsterdam, North Holland, Netherlands",Entire home/apt,275.0,4,40,2024-08-05,1,8,0.28
1021538,52.35166,4.83893,Big and stylish family-home with garden.,5622526,Jef & Mette,"Amsterdam, North Holland, Netherlands",Entire home/apt,289.0,7,12,2024-08-18,1,36,0.12
1025482,52.38355,4.90951,"Houseboat,Centre,Garden, Breakfast, Cheap parking",5646154,Reinhart,"Amsterdam, North Holland, Netherlands",Private room,109.0,2,801,2024-11-29,1,278,5.63
1037485,52.36912,4.8694,Two layer apartment (118m2) with roof terrace,5711109,Johanna,"Amsterdam, North Holland, Netherlands",Entire home/apt,200.0,4,16,2019-04-01,1,0,0.11
1038120,52.38793182373047,4.884929180145264,Big trendy family loft in city center Amsterdam,5714947,Jasper,"Amsterdam, North Holland, Netherlands",Entire home/apt,850.0,3,58,2024-07-08,1,159,0.42
1041309,52.3543,4.88103,Museum square - light apartment - rooftop terrace,5732915,Martine,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,200.0,4,54,2022-07-21,1,0,0.38
1043348,52.35974,4.94089,Amsterdam East,5745029,Monique,"Amsterdam, North Holland, Netherlands",Entire home/apt,200.0,5,17,2020-02-15,1,0,0.12
1044090,52.36322,4.86557,Cozy apartment next to the Vondelpark,3467716,Willem,"Amsterdam, North Holland, Netherlands",Entire home/apt,104.0,2,18,2017-10-29,1,35,0.18
1044448,52.36377,4.91788,"Center, 2 storey cornerhouse, 4 BR, Canalview!",5750100,Saskia,"Amsterdam, North Holland, Netherlands",Entire home/apt,990.0,7,49,2024-09-28,1,353,0.35
1044452,52.38775,4.88023,Charming Private Studio Westerpark,5750107,Jacob & Patricia,"Amsterdam, North Holland, Netherlands",Entire home/apt,170.0,2,302,2024-07-10,1,194,2.15
1047746,52.36369,4.92756,Big family house with garden!,2976877,Donate,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,200.0,6,31,2024-08-18,1,20,0.22
1055703,52.36051,4.86451,FINE STAY NEAR MUSEUMS & PARC ! 4 adults or family,2712718,Sabrine,"Amsterdam, North Holland, Netherlands",Entire home/apt,340.0,4,147,2024-01-05,1,38,1.04
1057494,52.34746,4.87559,Lovely bright room with balcony and beatiful view!,1899420,Rosie,"Amsterdam, North Holland, Netherlands",Private room,68.0,1,602,2024-10-25,2,13,4.27
1068565,52.36064,4.97643,House along the water in Amsterdam,5878526,Petra,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,195.0,6,95,2024-10-23,1,138,0.67
1071414,52.35764,4.9067,Amstel Fab Apart Centre Quiet near Amstel Hotel,5893654,Joke,"Amsterdam, North Holland, Netherlands",Entire home/apt,150.0,3,486,2024-11-25,1,17,3.44
1085099,52.37793,4.84855,Spacious&Light apt. + sunny balcony @ lively area!,2816647,Mark,"Amsterdam, North Holland, Netherlands",Entire home/apt,200.0,2,96,2024-09-24,1,0,0.68
1086763,52.36101,4.89815,Dahli's Sleep Boutique - Streetview,3899684,City Apartments,"Amsterdam, Noord-Holland, Netherlands",Private room,136.0,3,49,2024-06-27,4,58,0.4
1086795,52.36218,4.89768,Dahli's Sleep Boutique - Gardenview,3899684,City Apartments,"Amsterdam, Noord-Holland, Netherlands",Private room,135.0,3,28,2024-03-25,4,70,0.22
1088859,52.36688,4.87684,sunny artistic attic with terrace,126790,Christopher,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,220.0,2,76,2024-11-03,1,6,0.54
1095819,52.35696,4.92971,Family home with canal view,6020988,Imke,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,200.0,3,17,2019-08-09,1,0,0.17
1100569,52.35716,4.79554,bright room + private roof terrace,5134833,Andre,"Amsterdam, Noord-Holland, Netherlands",Private room,80.0,2,156,2023-01-02,2,2,1.15
1102846,52.36474,4.90273,Bright in the centre of Amsterdam,6057160,Richard,"Amsterdam, North Holland, Netherlands",Entire home/apt,200.0,3,112,2024-10-29,1,3,0.79
1105128,52.37309,4.90845,Houseboat Neeltje unique experience,6063077,Stijn,"Amsterdam, Noord-Holland, Netherlands",Private room,175.0,2,473,2024-11-24,1,252,3.36
1105924,52.35381317138672,4.941221237182617,Lovely House for families/couples. Bikes available,6072512,Pascale,"Amsterdam, North Holland, Netherlands",Entire home/apt,290.0,2,16,2024-06-19,1,8,0.12
1113862,52.35115,4.89525,Great spacious apartment (De Pijp),6113063,Geraldien,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,200.0,5,12,2020-01-03,1,0,0.11
1116446,52.37871,4.84688,DELUXE ROOM near centre easy parking!,6127483,Daniella,"Amsterdam, North Holland, Netherlands",Private room,76.0,1,378,2024-11-11,4,121,2.68
1132247,52.39054,4.88886,XL luxurious houseboat on hot spot,6211092,Joost,"Amsterdam, North Holland, Netherlands",Entire home/apt,500.0,3,41,2024-08-18,1,301,0.3
1134823,52.37182,4.87565,Middle of Amsterdam,6225272,Martijn,"Amsterdam, North Holland, Netherlands",Entire home/apt,200.0,3,18,2024-10-27,1,0,0.18
1145140,52.3537,4.88632,Charming one bedroom apartment in de Pijp | 2P,6101182,Richard,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,200.0,2,25,2020-01-12,1,0,0.25
1145866,52.37828,4.84627,Stylish Trendy Room Whirlpool Easy Parking,6127483,Daniella,"Amsterdam, North Holland, Netherlands",Private room,72.0,1,363,2024-11-18,4,265,2.6
1149289,52.37098,4.92158,Light and spacious in residential area in center,2480643,Emma,"Amsterdam, North Holland, Netherlands",Entire home/apt,180.0,2,98,2024-07-07,1,157,0.7
1149380,52.31905,4.94611,B&B Calypso Amsterdam,6300541,Micha,"Amsterdam-Zuidoost, North Holland, Netherlands",Private room,133.0,1,739,2024-12-01,1,318,5.49
1149694,52.38231,4.84866,Cosy city apartment,6302268,Susan,"Amsterdam, North Holland, Netherlands",Entire home/apt,200.0,3,74,2020-03-09,1,0,0.53
1155386,52.34266,4.91061,Quietness and the city life,6299692,Mirjam,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,150.0,7,68,2024-10-06,1,81,0.49
1159534,52.36251,4.88962,"4BR town house, quiet and extremely central",506601,Joris,"Amsterdam, North Holland, Netherlands",Entire home/apt,850.0,4,30,2024-09-07,1,65,0.22
1162769,52.35823,4.92035,Great new appartment in hip part of Amsterdam!,6368949,Hans En Sietske,"Amsterdam, North Holland, Netherlands",Entire home/apt,295.0,4,18,2024-01-01,1,151,0.13
1174506,52.35043,4.90079,Cosy stylish apartment in De Pijp,6428213,Roel,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,120.0,6,45,2023-07-30,1,1,0.32
1182421,52.39346,4.9156,Family home 120 m2 A’dam - garden!,3136773,Myrthe,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,200.0,3,12,2024-08-05,1,9,0.3
1182656,52.36014,4.91291,Quiet room in centre-east w/balcony,6469558,Marc,"Amsterdam, North Holland, Netherlands",Entire home/apt,330.0,2,131,2024-07-17,1,2,0.93
1190198,52.35372,4.85028,Beautiful family home (150m2) & great terrace,6506010,Marieke,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,200.0,4,16,2016-05-07,1,1,0.12
1195666,52.36655,4.87817,Luxurious family canal house in Central Amsterdam,6534317,Willemijne,"Amsterdam, North Holland, Netherlands",Entire home/apt,550.0,2,51,2024-08-27,1,103,0.37
1196088,52.38759,4.94664,Charming Apartment -Own courtyard,6536417,Wanka,"Amsterdam, North Holland, Netherlands",Entire home/apt,105.0,2,564,2024-12-06,1,149,4.1
1201747,52.36268,4.87346,Great central apartment museum area,6564574,Marieke,"Amsterdam, North Holland, Netherlands",Entire home/apt,200.0,2,69,2024-08-17,1,0,0.49
1201952,52.36531,4.93803,15 min to the center of Amsterdam,6565457,Ekaterina,"Amsterdam, North Holland, Netherlands",Entire home/apt,200.0,2,22,2019-10-13,1,0,0.19
1223171,52.367088,4.863511,The Green Loft in Amsterdam,6673715,Valeria,"Amsterdam, North Holland, Netherlands",Private room,133.0,2,552,2024-11-19,1,316,3.96
1224695,52.3708,4.85852,"Clean, light and central apt",6673713,Nynke,"Amsterdam, North Holland, Netherlands",Entire home/apt,225.0,6,77,2024-09-16,1,95,0.58
1225622,52.35936,4.86001,Spacious house garden walk through park to centre,6449836,Tamara,"Amsterdam, North Holland, Netherlands",Entire home/apt,400.0,7,62,2024-10-25,1,77,0.45
1236227,52.36646,4.88235,Leidse Square 5 star Luxury-apartment,6739792,Sander,"Amsterdam, North Holland, Netherlands",Entire home/apt,570.0,1,361,2024-11-17,1,159,2.58
1246242,52.39196,4.92976,200m2 classical house with garden,6739095,Martine,"Amsterdam, North Holland, Netherlands",Entire home/apt,390.0,3,48,2024-08-24,1,10,0.37
1260229,52.383,4.89161,Houseboat in the center of Amsterdam.,6863370,Lilian,"Amsterdam, North Holland, Netherlands",Entire home/apt,200.0,3,85,2024-06-04,1,0,0.64
1262157,52.35749,4.87699,Residential FamilyHouse near Rijks and Vondelpark,6873206,Marlous & Michiel,"Amsterdam, North Holland, Netherlands",Entire home/apt,515.0,2,39,2024-08-25,1,105,0.29
1265549,52.31692,4.94557,Appartement + parkingplace/garage,6833871,Marleen,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,200.0,3,44,2024-01-10,1,88,0.32
1267645,52.36689,4.91809,Unique Amsterdam citycenter houseboat with ZOOview,6900127,Tjalling,"Amsterdam, North Holland, Netherlands",Entire home/apt,200.0,2,38,2020-02-25,1,0,0.27
1271700,52.36062,4.86901,Spacious family house close to the Vondelpark,2826060,Barbara,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,399.0,2,37,2024-10-03,1,5,0.27
1272352,52.37665,4.86074,BEAUTIFUL Roof Terrace apartment!!!,6925102,Marcel,"Amsterdam, North Holland, Netherlands",Private room,100.0,3,455,2024-12-01,1,224,3.3
1291054,52.42365,4.88717,The Room Downstairs - Free parking,4615590,Marta,"Amsterdam, North Holland, Netherlands",Hotel room,84.0,2,349,2024-11-24,1,173,2.51
